created_at,account_id,utm_source,utm_medium,utm_campaign,utm_content,utm_term,m_clicks,m_cost
2022-04-15,xo-for-client-ya,yandex,cpc,48306473,8813432765,,14.0,259.15200000000004
2022-04-15,xo-for-client-ya,yandex,cpc,48306473,8813432766,,0.0,0.0
2022-04-15,xo-for-client-ya,yandex,cpc,48306473,8813432767,,0.0,0.0
2022-04-15,xo-for-client-ya,yandex,cpc,48306473,8813432768,,1.0,18.516
2022-04-15,xo-for-client-ya,yandex,cpc,48306487,8404707409,,4.0,98.11200000000001
2022-04-15,xo-for-client-ya,yandex,cpc,48306487,8404707410,,1.0,25.163999999999998
2022-04-15,xo-for-client-ya,yandex,cpc,48306487,8813469519,,2.0,44.327999999999996
2022-04-15,xo-for-client-ya,yandex,cpc,48306487,8813469520,,3.0,53.472
2022-04-15,xo-for-client-ya,yandex,cpc,48306487,8813469521,,0.0,0.0
2022-04-15,xo-for-client-ya,yandex,cpc,48306487,8813469522,,11.0,226.01999999999998
2022-04-15,xo-for-client-ya,yandex,cpc,48306494,8404707871,,3.0,39.132
2022-04-15,xo-for-client-ya,yandex,cpc,48306494,8404707872,,3.0,34.356
2022-04-15,xo-for-client-ya,yandex,cpc,48306494,8813466151,,6.0,169.416
2022-04-15,xo-for-client-ya,yandex,cpc,48306494,8813466152,,2.0,50.232
2022-04-15,xo-for-client-ya,yandex,cpc,48306494,8813466153,,1.0,16.74
2022-04-15,xo-for-client-ya,yandex,cpc,48306494,8813466154,,0.0,0.0
2022-04-15,xo-for-client-ya,yandex,cpc,48306518,8404708297,,0.0,0.0
2022-04-15,xo-for-client-ya,yandex,cpc,48306518,8404708298,,0.0,0.0
2022-04-15,xo-for-client-ya,yandex,cpc,48306518,8813477623,,0.0,0.0
2022-04-15,xo-for-client-ya,yandex,cpc,48306518,8813477624,,0.0,0.0
2022-04-15,xo-for-client-ya,yandex,cpc,48306518,8813477625,,0.0,0.0
2022-04-15,xo-for-client-ya,yandex,cpc,48306518,8813477626,,0.0,0.0
2022-04-15,xo-for-client-ya,yandex,cpc,48306518,8404708310,,0.0,0.0
2022-04-15,xo-for-client-ya,yandex,cpc,48306518,8404708311,,0.0,0.0
2022-04-15,xo-for-client-ya,yandex,cpc,48306518,8813477627,,0.0,0.0
2022-04-15,xo-for-client-ya,yandex,cpc,48306518,8813477628,,0.0,0.0
2022-04-15,xo-for-client-ya,yandex,cpc,48306518,8813477629,,0.0,0.0
2022-04-15,xo-for-client-ya,yandex,cpc,48306518,8813477630,,0.0,0.0
2022-04-15,xo-for-client-ya,yandex,cpc,48306518,8404708323,,0.0,0.0
2022-04-15,xo-for-client-ya,yandex,cpc,48306518,8404708324,,0.0,0.0
2022-04-15,xo-for-client-ya,yandex,cpc,48306518,8813477631,,0.0,0.0
2022-04-15,xo-for-client-ya,yandex,cpc,48306518,8813477633,,0.0,0.0
2022-04-15,xo-for-client-ya,yandex,cpc,48306518,8813477634,,0.0,0.0
2022-04-15,xo-for-client-ya,yandex,cpc,48306518,8404708336,,0.0,0.0
2022-04-15,xo-for-client-ya,yandex,cpc,48306518,8404708337,,0.0,0.0
2022-04-15,xo-for-client-ya,yandex,cpc,48306518,8813477635,,0.0,0.0
2022-04-15,xo-for-client-ya,yandex,cpc,48306518,8813477636,,0.0,0.0
2022-04-15,xo-for-client-ya,yandex,cpc,48306518,8813477638,,0.0,0.0
2022-04-14,xo-for-client-ya,yandex,cpc,48306435,8404700756,,2.0,78.34800000000001
2022-04-14,xo-for-client-ya,yandex,cpc,48306435,8404700757,,1.0,38.495999999999995
2022-04-14,xo-for-client-ya,yandex,cpc,48306435,8813476161,,5.0,168.80399999999997
2022-04-14,xo-for-client-ya,yandex,cpc,48306435,8813476162,,1.0,26.087999999999997
2022-04-14,xo-for-client-ya,yandex,cpc,48306435,8813476163,,1.0,14.411999999999999
2022-04-14,xo-for-client-ya,yandex,cpc,48306435,8813476164,,1.0,49.632
2022-04-14,xo-for-client-ya,yandex,cpc,48306450,8404701661,,6.0,140.1
2022-04-14,xo-for-client-ya,yandex,cpc,48306450,8404701663,,1.0,52.74
2022-04-14,xo-for-client-ya,yandex,cpc,48306450,8404701664,,1.0,93.024
2022-04-14,xo-for-client-ya,yandex,cpc,48306450,8404701665,,9.0,410.30400000000003
2022-04-14,xo-for-client-ya,yandex,cpc,48306473,8404704716,,5.0,37.379999999999995
2022-04-14,xo-for-client-ya,yandex,cpc,48306473,8404704717,,2.0,30.84
2022-04-14,xo-for-client-ya,yandex,cpc,48306473,8813432765,,12.0,222.828
2022-04-14,xo-for-client-ya,yandex,cpc,48306473,8813432766,,2.0,34.74
2022-04-14,xo-for-client-ya,yandex,cpc,48306473,8813432767,,0.0,0.0
2022-04-14,xo-for-client-ya,yandex,cpc,48306473,8813432768,,1.0,17.868000000000002
2022-04-14,xo-for-client-ya,yandex,cpc,48306487,8404707409,,0.0,0.0
2022-04-14,xo-for-client-ya,yandex,cpc,48306487,8404707410,,4.0,86.46
2022-04-14,xo-for-client-ya,yandex,cpc,48306487,8813469519,,1.0,44.76
2022-04-14,xo-for-client-ya,yandex,cpc,48306487,8813469520,,3.0,53.412
2022-04-14,xo-for-client-ya,yandex,cpc,48306487,8813469521,,1.0,16.764000000000003
2022-04-14,xo-for-client-ya,yandex,cpc,48306487,8813469522,,11.0,211.476
2022-04-14,xo-for-client-ya,yandex,cpc,48306494,8404707871,,6.0,154.05599999999998
2022-04-14,xo-for-client-ya,yandex,cpc,48306494,8404707872,,3.0,57.57599999999999
2022-04-14,xo-for-client-ya,yandex,cpc,48306494,8813466151,,4.0,100.11600000000001
2022-04-14,xo-for-client-ya,yandex,cpc,48306494,8813466152,,5.0,93.192
2022-04-14,xo-for-client-ya,yandex,cpc,48306494,8813466153,,0.0,0.0
2022-04-14,xo-for-client-ya,yandex,cpc,48306494,8813466154,,0.0,0.0
2022-04-14,xo-for-client-ya,yandex,cpc,48306518,8404708297,,1.0,19.488
2022-04-14,xo-for-client-ya,yandex,cpc,48306518,8404708298,,0.0,0.0
2022-04-14,xo-for-client-ya,yandex,cpc,48306518,8813477623,,0.0,0.0
2022-04-14,xo-for-client-ya,yandex,cpc,48306518,8813477624,,0.0,0.0
2022-04-14,xo-for-client-ya,yandex,cpc,48306518,8813477625,,0.0,0.0
2022-04-14,xo-for-client-ya,yandex,cpc,48306518,8813477626,,0.0,0.0
2022-04-14,xo-for-client-ya,yandex,cpc,48306518,8404708310,,0.0,0.0
2022-04-14,xo-for-client-ya,yandex,cpc,48306518,8404708311,,0.0,0.0
2022-04-14,xo-for-client-ya,yandex,cpc,48306518,8813477627,,0.0,0.0
2022-04-14,xo-for-client-ya,yandex,cpc,48306518,8813477628,,0.0,0.0
2022-04-14,xo-for-client-ya,yandex,cpc,48306518,8813477629,,0.0,0.0
2022-04-14,xo-for-client-ya,yandex,cpc,48306518,8813477630,,0.0,0.0
2022-04-14,xo-for-client-ya,yandex,cpc,48306518,8404708323,,0.0,0.0
2022-04-14,xo-for-client-ya,yandex,cpc,48306518,8813477631,,0.0,0.0
2022-04-14,xo-for-client-ya,yandex,cpc,48306518,8813477632,,0.0,0.0
2022-04-14,xo-for-client-ya,yandex,cpc,48306518,8813477634,,0.0,0.0
2022-04-14,xo-for-client-ya,yandex,cpc,48306518,8404708336,,0.0,0.0
2022-04-14,xo-for-client-ya,yandex,cpc,48306518,8404708337,,0.0,0.0
2022-04-14,xo-for-client-ya,yandex,cpc,48306518,8813477635,,0.0,0.0
2022-04-14,xo-for-client-ya,yandex,cpc,48306518,8813477636,,0.0,0.0
2022-04-14,xo-for-client-ya,yandex,cpc,48306518,8813477637,,0.0,0.0
2022-04-14,xo-for-client-ya,yandex,cpc,48306518,8813477638,,0.0,0.0
2022-04-22,xo-for-client-ya,yandex,cpc,48306435,8404700756,,2.0,42.78
2022-04-22,xo-for-client-ya,yandex,cpc,48306435,8404700757,,2.0,20.747999999999998
2022-04-22,xo-for-client-ya,yandex,cpc,48306435,8813476161,,2.0,87.192
2022-04-22,xo-for-client-ya,yandex,cpc,48306435,8813476162,,0.0,0.0
2022-04-22,xo-for-client-ya,yandex,cpc,48306435,8813476163,,0.0,0.0
2022-04-22,xo-for-client-ya,yandex,cpc,48306435,8813476164,,0.0,0.0
2022-04-22,xo-for-client-ya,yandex,cpc,48306450,8404701659,,0.0,0.0
2022-04-16,xo-for-client-ya,yandex,cpc,48306435,8813476163,,0.0,0.0
2022-04-16,xo-for-client-ya,yandex,cpc,48306435,8813476164,,0.0,0.0
2022-04-16,xo-for-client-ya,yandex,cpc,48306450,8404701659,,1.0,17.556
2022-04-16,xo-for-client-ya,yandex,cpc,48306450,8404701661,,7.0,278.64
2022-04-16,xo-for-client-ya,yandex,cpc,48306450,8404701664,,0.0,0.0
2022-04-16,xo-for-client-ya,yandex,cpc,48306450,8404701665,,4.0,198.16799999999998
2022-04-16,xo-for-client-ya,yandex,cpc,48306473,8404704716,,9.0,168.504
2022-04-16,xo-for-client-ya,yandex,cpc,48306473,8404704717,,2.0,36.072
2022-04-16,xo-for-client-ya,yandex,cpc,48306473,8813432765,,8.0,128.388
2022-04-16,xo-for-client-ya,yandex,cpc,48306473,8813432766,,0.0,0.0
2022-04-16,xo-for-client-ya,yandex,cpc,48306473,8813432767,,0.0,0.0
2022-04-16,xo-for-client-ya,yandex,cpc,48306473,8813432768,,1.0,15.072000000000001
2022-04-16,xo-for-client-ya,yandex,cpc,48306487,8404707409,,3.0,68.82000000000001
2022-04-16,xo-for-client-ya,yandex,cpc,48306487,8404707410,,3.0,62.172000000000004
2022-04-16,xo-for-client-ya,yandex,cpc,48306487,8813469519,,1.0,42.912
2022-04-16,xo-for-client-ya,yandex,cpc,48306487,8813469520,,1.0,22.631999999999998
2022-04-16,xo-for-client-ya,yandex,cpc,48306487,8813469521,,5.0,90.804
2022-04-16,xo-for-client-ya,yandex,cpc,48306487,8813469522,,3.0,56.268
2022-04-16,xo-for-client-ya,yandex,cpc,48306494,8404707871,,1.0,16.968
2022-04-16,xo-for-client-ya,yandex,cpc,48306494,8404707872,,5.0,141.98399999999998
2022-04-16,xo-for-client-ya,yandex,cpc,48306494,8813466151,,3.0,83.364
2022-04-16,xo-for-client-ya,yandex,cpc,48306494,8813466152,,2.0,39.252
2022-04-16,xo-for-client-ya,yandex,cpc,48306494,8813466153,,2.0,27.528000000000002
2022-04-16,xo-for-client-ya,yandex,cpc,48306494,8813466154,,0.0,0.0
2022-04-16,xo-for-client-ya,yandex,cpc,48306518,8404708297,,0.0,0.0
2022-04-16,xo-for-client-ya,yandex,cpc,48306518,8404708298,,0.0,0.0
2022-04-16,xo-for-client-ya,yandex,cpc,48306518,8813477623,,1.0,18.612000000000002
2022-04-16,xo-for-client-ya,yandex,cpc,48306518,8813477624,,0.0,0.0
2022-04-16,xo-for-client-ya,yandex,cpc,48306518,8813477625,,0.0,0.0
2022-08-07,xo-for-client-ya,yandex,cpc,48306435,8813476164,,0.0,0.0
2022-04-16,xo-for-client-ya,yandex,cpc,48306518,8813477626,,0.0,0.0
2022-04-16,xo-for-client-ya,yandex,cpc,48306518,8404708310,,0.0,0.0
2022-04-16,xo-for-client-ya,yandex,cpc,48306518,8404708311,,0.0,0.0
2022-04-16,xo-for-client-ya,yandex,cpc,48306518,8813477627,,0.0,0.0
2022-04-16,xo-for-client-ya,yandex,cpc,48306518,8813477628,,0.0,0.0
2022-04-16,xo-for-client-ya,yandex,cpc,48306518,8813477629,,0.0,0.0
2022-04-16,xo-for-client-ya,yandex,cpc,48306518,8813477630,,0.0,0.0
2022-04-16,xo-for-client-ya,yandex,cpc,48306518,8404708323,,0.0,0.0
2022-04-16,xo-for-client-ya,yandex,cpc,48306518,8813477631,,0.0,0.0
2022-04-16,xo-for-client-ya,yandex,cpc,48306518,8813477632,,0.0,0.0
2022-04-16,xo-for-client-ya,yandex,cpc,48306518,8813477633,,0.0,0.0
2022-04-16,xo-for-client-ya,yandex,cpc,48306518,8813477634,,0.0,0.0
2022-04-16,xo-for-client-ya,yandex,cpc,48306518,8404708336,,0.0,0.0
2022-04-16,xo-for-client-ya,yandex,cpc,48306518,8404708337,,0.0,0.0
2022-04-16,xo-for-client-ya,yandex,cpc,48306518,8813477635,,0.0,0.0
2022-04-16,xo-for-client-ya,yandex,cpc,48306518,8813477636,,0.0,0.0
2022-04-16,xo-for-client-ya,yandex,cpc,48306518,8813477637,,0.0,0.0
2022-04-16,xo-for-client-ya,yandex,cpc,48306518,8813477638,,1.0,15.924
2022-04-21,xo-for-client-ya,yandex,cpc,48306435,8404700756,,1.0,23.568
2022-04-21,xo-for-client-ya,yandex,cpc,48306435,8404700757,,1.0,9.828
2022-04-21,xo-for-client-ya,yandex,cpc,48306435,8813476161,,6.0,257.376
2022-04-21,xo-for-client-ya,yandex,cpc,48306435,8813476162,,3.0,60.384
2022-04-21,xo-for-client-ya,yandex,cpc,48306435,8813476163,,0.0,0.0
2022-04-21,xo-for-client-ya,yandex,cpc,48306435,8813476164,,0.0,0.0
2022-04-21,xo-for-client-ya,yandex,cpc,48306450,8404701659,,0.0,0.0
2022-04-21,xo-for-client-ya,yandex,cpc,48306450,8404701661,,10.0,211.90800000000002
2022-04-21,xo-for-client-ya,yandex,cpc,48306450,8404701663,,2.0,38.675999999999995
2022-04-17,xo-for-client-ya,yandex,cpc,48306450,8404701659,,1.0,12.972000000000001
2022-04-17,xo-for-client-ya,yandex,cpc,48306450,8404701661,,7.0,146.4
2022-04-17,xo-for-client-ya,yandex,cpc,48306450,8404701663,,0.0,0.0
2022-04-17,xo-for-client-ya,yandex,cpc,48306450,8404701664,,2.0,42.432
2022-04-17,xo-for-client-ya,yandex,cpc,48306450,8404701665,,7.0,305.16
2022-04-17,xo-for-client-ya,yandex,cpc,48306473,8404704716,,5.0,99.66
2022-04-17,xo-for-client-ya,yandex,cpc,48306473,8404704717,,3.0,56.22
2022-04-17,xo-for-client-ya,yandex,cpc,48306473,8813432765,,8.0,144.828
2022-04-17,xo-for-client-ya,yandex,cpc,48306473,8813432766,,1.0,9.456
2022-04-17,xo-for-client-ya,yandex,cpc,48306473,8813432767,,0.0,0.0
2022-04-17,xo-for-client-ya,yandex,cpc,48306473,8813432768,,1.0,42.9
2022-04-17,xo-for-client-ya,yandex,cpc,48306487,8404707409,,0.0,0.0
2022-04-17,xo-for-client-ya,yandex,cpc,48306487,8404707410,,6.0,109.32
2022-04-17,xo-for-client-ya,yandex,cpc,48306487,8813469519,,2.0,25.068
2022-04-17,xo-for-client-ya,yandex,cpc,48306487,8813469520,,2.0,18.84
2022-04-17,xo-for-client-ya,yandex,cpc,48306487,8813469521,,3.0,57.48
2022-04-17,xo-for-client-ya,yandex,cpc,48306487,8813469522,,7.0,115.56
2022-04-17,xo-for-client-ya,yandex,cpc,48306494,8404707871,,2.0,55.428
2022-04-17,xo-for-client-ya,yandex,cpc,48306494,8404707872,,4.0,52.343999999999994
2022-04-17,xo-for-client-ya,yandex,cpc,48306494,8813466151,,7.0,177.144
2022-04-17,xo-for-client-ya,yandex,cpc,48306494,8813466152,,3.0,39.528
2022-04-17,xo-for-client-ya,yandex,cpc,48306494,8813466153,,3.0,56.976
2022-04-17,xo-for-client-ya,yandex,cpc,48306494,8813466154,,1.0,4.644
2022-04-17,xo-for-client-ya,yandex,cpc,48306518,8404708297,,0.0,0.0
2022-04-17,xo-for-client-ya,yandex,cpc,48306518,8404708298,,0.0,0.0
2022-04-17,xo-for-client-ya,yandex,cpc,48306518,8813477623,,1.0,32.628
2022-04-17,xo-for-client-ya,yandex,cpc,48306518,8813477624,,0.0,0.0
2022-04-17,xo-for-client-ya,yandex,cpc,48306518,8813477625,,1.0,11.1
2022-04-17,xo-for-client-ya,yandex,cpc,48306518,8813477626,,2.0,47.628
2022-04-17,xo-for-client-ya,yandex,cpc,48306518,8404708310,,0.0,0.0
2022-04-17,xo-for-client-ya,yandex,cpc,48306518,8404708311,,0.0,0.0
2022-04-17,xo-for-client-ya,yandex,cpc,48306518,8813477627,,0.0,0.0
2022-04-17,xo-for-client-ya,yandex,cpc,48306518,8813477628,,0.0,0.0
2022-04-17,xo-for-client-ya,yandex,cpc,48306518,8813477629,,0.0,0.0
2022-04-17,xo-for-client-ya,yandex,cpc,48306518,8813477630,,0.0,0.0
2022-04-17,xo-for-client-ya,yandex,cpc,48306518,8404708323,,0.0,0.0
2022-04-17,xo-for-client-ya,yandex,cpc,48306518,8404708324,,0.0,0.0
2022-04-17,xo-for-client-ya,yandex,cpc,48306518,8813477631,,0.0,0.0
2022-04-17,xo-for-client-ya,yandex,cpc,48306518,8813477632,,0.0,0.0
2022-04-17,xo-for-client-ya,yandex,cpc,48306518,8813477633,,1.0,9.864
2022-04-17,xo-for-client-ya,yandex,cpc,48306518,8813477634,,0.0,0.0
2022-04-17,xo-for-client-ya,yandex,cpc,48306518,8404708336,,0.0,0.0
2022-04-17,xo-for-client-ya,yandex,cpc,48306518,8404708337,,0.0,0.0
2022-04-17,xo-for-client-ya,yandex,cpc,48306518,8813477635,,0.0,0.0
2022-04-17,xo-for-client-ya,yandex,cpc,48306518,8813477636,,0.0,0.0
2022-04-17,xo-for-client-ya,yandex,cpc,48306518,8813477637,,0.0,0.0
2022-04-17,xo-for-client-ya,yandex,cpc,48306518,8813477638,,0.0,0.0
2022-04-30,xo-for-client-ya,yandex,cpc,48306473,8813432768,,0.0,0.0
2022-04-30,xo-for-client-ya,yandex,cpc,48306494,8813466151,,0.0,0.0
2022-04-30,xo-for-client-ya,yandex,cpc,48306518,8813477636,,0.0,0.0
2022-05-01,xo-for-client-ya,yandex,cpc,48306435,8404700756,,1.0,11.484
2022-05-01,xo-for-client-ya,yandex,cpc,48306435,8404700757,,2.0,4.512
2022-05-01,xo-for-client-ya,yandex,cpc,48306435,8813476161,,0.0,0.0
2022-05-01,xo-for-client-ya,yandex,cpc,48306435,8813476162,,0.0,0.0
2022-05-01,xo-for-client-ya,yandex,cpc,48306435,8813476163,,3.0,95.208
2022-05-01,xo-for-client-ya,yandex,cpc,48306435,8813476164,,1.0,20.376
2022-05-01,xo-for-client-ya,yandex,cpc,48306450,8404701661,,7.0,195.264
2022-05-01,xo-for-client-ya,yandex,cpc,48306450,8404701663,,2.0,108.61200000000001
2022-04-18,xo-for-client-ya,yandex,cpc,48306450,8404701659,,1.0,27.168
2022-04-18,xo-for-client-ya,yandex,cpc,48306450,8404701661,,10.0,250.90800000000002
2022-04-18,xo-for-client-ya,yandex,cpc,48306450,8404701663,,0.0,0.0
2022-04-18,xo-for-client-ya,yandex,cpc,48306450,8404701664,,1.0,103.65599999999999
2022-04-18,xo-for-client-ya,yandex,cpc,48306450,8404701665,,6.0,268.044
2022-04-18,xo-for-client-ya,yandex,cpc,48306473,8404704716,,5.0,87.72
2022-04-18,xo-for-client-ya,yandex,cpc,48306473,8404704717,,2.0,27.732
2022-04-18,xo-for-client-ya,yandex,cpc,48306473,8813432765,,12.0,208.572
2022-04-18,xo-for-client-ya,yandex,cpc,48306473,8813432766,,0.0,0.0
2022-04-18,xo-for-client-ya,yandex,cpc,48306473,8813432767,,0.0,0.0
2022-04-18,xo-for-client-ya,yandex,cpc,48306473,8813432768,,1.0,29.844
2022-04-18,xo-for-client-ya,yandex,cpc,48306487,8404707409,,1.0,61.896
2022-04-18,xo-for-client-ya,yandex,cpc,48306487,8404707410,,3.0,81.732
2022-04-18,xo-for-client-ya,yandex,cpc,48306487,8813469519,,0.0,0.0
2022-04-18,xo-for-client-ya,yandex,cpc,48306487,8813469520,,2.0,27.12
2022-04-18,xo-for-client-ya,yandex,cpc,48306487,8813469521,,2.0,43.656000000000006
2022-04-18,xo-for-client-ya,yandex,cpc,48306487,8813469522,,7.0,145.284
2022-04-18,xo-for-client-ya,yandex,cpc,48306494,8404707871,,2.0,44.42400000000001
2022-04-18,xo-for-client-ya,yandex,cpc,48306494,8404707872,,8.0,151.08
2022-04-18,xo-for-client-ya,yandex,cpc,48306494,8813466151,,5.0,155.256
2022-04-18,xo-for-client-ya,yandex,cpc,48306494,8813466152,,1.0,26.171999999999997
2022-04-18,xo-for-client-ya,yandex,cpc,48306494,8813466153,,0.0,0.0
2022-04-18,xo-for-client-ya,yandex,cpc,48306494,8813466154,,1.0,7.26
2022-04-18,xo-for-client-ya,yandex,cpc,48306518,8404708297,,0.0,0.0
2022-04-18,xo-for-client-ya,yandex,cpc,48306518,8404708298,,0.0,0.0
2022-04-18,xo-for-client-ya,yandex,cpc,48306518,8813477623,,0.0,0.0
2022-04-18,xo-for-client-ya,yandex,cpc,48306518,8813477624,,0.0,0.0
2022-04-18,xo-for-client-ya,yandex,cpc,48306518,8813477625,,0.0,0.0
2022-04-18,xo-for-client-ya,yandex,cpc,48306518,8813477626,,0.0,0.0
2022-04-18,xo-for-client-ya,yandex,cpc,48306518,8404708310,,0.0,0.0
2022-04-18,xo-for-client-ya,yandex,cpc,48306518,8404708311,,0.0,0.0
2022-04-18,xo-for-client-ya,yandex,cpc,48306518,8813477627,,0.0,0.0
2022-04-18,xo-for-client-ya,yandex,cpc,48306518,8813477628,,0.0,0.0
2022-04-18,xo-for-client-ya,yandex,cpc,48306518,8813477629,,0.0,0.0
2022-04-18,xo-for-client-ya,yandex,cpc,48306518,8813477630,,0.0,0.0
2022-04-18,xo-for-client-ya,yandex,cpc,48306518,8404708323,,0.0,0.0
2022-04-18,xo-for-client-ya,yandex,cpc,48306518,8404708324,,0.0,0.0
2022-04-18,xo-for-client-ya,yandex,cpc,48306518,8813477631,,0.0,0.0
2022-04-18,xo-for-client-ya,yandex,cpc,48306518,8813477632,,0.0,0.0
2022-04-18,xo-for-client-ya,yandex,cpc,48306518,8813477633,,0.0,0.0
2022-04-18,xo-for-client-ya,yandex,cpc,48306518,8813477634,,0.0,0.0
2022-04-18,xo-for-client-ya,yandex,cpc,48306518,8404708336,,0.0,0.0
2022-04-18,xo-for-client-ya,yandex,cpc,48306518,8404708337,,0.0,0.0
2022-04-18,xo-for-client-ya,yandex,cpc,48306518,8813477635,,1.0,17.976
2022-04-18,xo-for-client-ya,yandex,cpc,48306518,8813477636,,0.0,0.0
2022-04-18,xo-for-client-ya,yandex,cpc,48306518,8813477637,,0.0,0.0
2022-04-18,xo-for-client-ya,yandex,cpc,48306518,8813477638,,0.0,0.0
2022-04-19,xo-for-client-ya,yandex,cpc,48306435,8404700756,,1.0,35.4
2022-04-19,xo-for-client-ya,yandex,cpc,48306435,8404700757,,2.0,42.804
2022-04-19,xo-for-client-ya,yandex,cpc,48306435,8813476161,,5.0,149.11200000000002
2022-04-19,xo-for-client-ya,yandex,cpc,48306435,8813476162,,4.0,69.132
2022-04-19,xo-for-client-ya,yandex,cpc,48306435,8813476163,,0.0,0.0
2022-04-19,xo-for-client-ya,yandex,cpc,48306435,8813476164,,3.0,92.72399999999999
2022-04-19,xo-for-client-ya,yandex,cpc,48306450,8404701659,,2.0,44.748
2022-04-19,xo-for-client-ya,yandex,cpc,48306450,8404701661,,8.0,245.22
2022-04-20,xo-for-client-ya,yandex,cpc,48306473,8404704716,,3.0,39.816
2022-04-20,xo-for-client-ya,yandex,cpc,48306473,8404704717,,0.0,0.0
2022-04-20,xo-for-client-ya,yandex,cpc,48306473,8813432765,,10.0,148.62
2022-04-20,xo-for-client-ya,yandex,cpc,48306473,8813432766,,0.0,0.0
2022-04-20,xo-for-client-ya,yandex,cpc,48306473,8813432767,,0.0,0.0
2022-04-20,xo-for-client-ya,yandex,cpc,48306473,8813432768,,3.0,42.396
2022-04-20,xo-for-client-ya,yandex,cpc,48306487,8404707409,,3.0,86.376
2022-04-20,xo-for-client-ya,yandex,cpc,48306487,8404707410,,0.0,0.0
2022-04-20,xo-for-client-ya,yandex,cpc,48306487,8813469519,,4.0,102.624
2022-04-20,xo-for-client-ya,yandex,cpc,48306487,8813469520,,1.0,12.228
2022-04-20,xo-for-client-ya,yandex,cpc,48306487,8813469521,,0.0,0.0
2022-04-20,xo-for-client-ya,yandex,cpc,48306487,8813469522,,9.0,178.18800000000002
2022-04-20,xo-for-client-ya,yandex,cpc,48306494,8404707871,,2.0,35.196
2022-04-20,xo-for-client-ya,yandex,cpc,48306494,8404707872,,10.0,147.672
2022-04-20,xo-for-client-ya,yandex,cpc,48306494,8813466151,,4.0,80.532
2022-04-20,xo-for-client-ya,yandex,cpc,48306494,8813466152,,4.0,87.864
2022-04-20,xo-for-client-ya,yandex,cpc,48306494,8813466153,,1.0,14.904
2022-04-20,xo-for-client-ya,yandex,cpc,48306494,8813466154,,0.0,0.0
2022-04-20,xo-for-client-ya,yandex,cpc,48306518,8404708297,,0.0,0.0
2022-04-20,xo-for-client-ya,yandex,cpc,48306518,8404708298,,0.0,0.0
2022-04-20,xo-for-client-ya,yandex,cpc,48306518,8813477623,,0.0,0.0
2022-04-20,xo-for-client-ya,yandex,cpc,48306518,8813477624,,0.0,0.0
2022-04-20,xo-for-client-ya,yandex,cpc,48306518,8813477625,,0.0,0.0
2022-04-20,xo-for-client-ya,yandex,cpc,48306518,8813477626,,0.0,0.0
2022-04-20,xo-for-client-ya,yandex,cpc,48306518,8404708310,,0.0,0.0
2022-04-20,xo-for-client-ya,yandex,cpc,48306518,8404708311,,0.0,0.0
2022-04-20,xo-for-client-ya,yandex,cpc,48306518,8813477627,,0.0,0.0
2022-04-20,xo-for-client-ya,yandex,cpc,48306518,8813477628,,0.0,0.0
2022-04-20,xo-for-client-ya,yandex,cpc,48306518,8813477629,,0.0,0.0
2022-04-20,xo-for-client-ya,yandex,cpc,48306518,8813477630,,0.0,0.0
2022-04-20,xo-for-client-ya,yandex,cpc,48306518,8404708323,,0.0,0.0
2022-04-20,xo-for-client-ya,yandex,cpc,48306518,8404708324,,0.0,0.0
2022-04-20,xo-for-client-ya,yandex,cpc,48306518,8813477631,,0.0,0.0
2022-04-20,xo-for-client-ya,yandex,cpc,48306518,8813477632,,0.0,0.0
2022-04-20,xo-for-client-ya,yandex,cpc,48306518,8813477633,,0.0,0.0
2022-04-20,xo-for-client-ya,yandex,cpc,48306518,8813477634,,0.0,0.0
2022-04-20,xo-for-client-ya,yandex,cpc,48306518,8404708337,,0.0,0.0
2022-04-20,xo-for-client-ya,yandex,cpc,48306518,8813477635,,0.0,0.0
2022-04-20,xo-for-client-ya,yandex,cpc,48306518,8813477636,,0.0,0.0
2022-04-20,xo-for-client-ya,yandex,cpc,48306518,8813477637,,0.0,0.0
2022-04-20,xo-for-client-ya,yandex,cpc,48306518,8813477638,,0.0,0.0
2022-04-24,xo-for-client-ya,yandex,cpc,48306435,8404700756,,7.0,201.648
2022-04-24,xo-for-client-ya,yandex,cpc,48306435,8404700757,,0.0,0.0
2022-04-24,xo-for-client-ya,yandex,cpc,48306435,8813476161,,6.0,118.81200000000001
2022-04-24,xo-for-client-ya,yandex,cpc,48306435,8813476162,,1.0,26.46
2022-04-24,xo-for-client-ya,yandex,cpc,48306435,8813476163,,0.0,0.0
2022-04-24,xo-for-client-ya,yandex,cpc,48306435,8813476164,,2.0,57.144
2022-04-24,xo-for-client-ya,yandex,cpc,48306450,8404701659,,6.0,266.88
2022-04-24,xo-for-client-ya,yandex,cpc,48306450,8404701661,,5.0,124.332
2022-04-24,xo-for-client-ya,yandex,cpc,48306450,8404701663,,1.0,66.636
2022-04-24,xo-for-client-ya,yandex,cpc,48306450,8404701664,,2.0,92.496
2022-04-24,xo-for-client-ya,yandex,cpc,48306450,8404701665,,5.0,93.48
2022-04-19,xo-for-client-ya,yandex,cpc,48306450,8404701663,,2.0,48.684
2022-04-19,xo-for-client-ya,yandex,cpc,48306450,8404701664,,7.0,206.064
2022-04-19,xo-for-client-ya,yandex,cpc,48306450,8404701665,,5.0,103.29599999999999
